sale_id,product_id,customer_id,sale_date,sale_amount
4919,44,433,2024-05-31,266.28
4920,14,254,2024-06-27,668.3
4921,49,384,2024-03-09,482.4
4922,4,61,2024-08-26,275.63
4923,42,36,2024-06-01,65.19
4924,24,508,2024-07-25,184.88
4925,17,530,2024-05-07,612.08
4926,16,630,2024-10-28,462.66
4927,10,323,2024-11-03,833.74
4928,49,669,2024-07-06,109.25
4929,7,476,2024-10-24,486.53
4930,46,252,2024-07-23,489.55
4931,31,958,2024-11-18,926.53
4932,32,694,2024-05-20,94.13
4933,45,650,2024-11-17,675.39
4934,20,222,2024-01-23,694.55
4935,1,587,2024-10-13,610.63
4936,19,721,2024-04-06,873.1
4937,26,819,2024-09-02,139.31
4938,25,955,2024-03-27,159.84
4939,22,373,2024-12-05,743.27
4940,43,972,2024-11-14,756.57
4941,27,334,2024-12-03,242.37
4942,21,491,2024-04-29,840.22
4943,40,735,2024-02-05,124.33
4944,48,133,2024-09-16,306.4
4945,50,862,2024-03-13,32.37
4946,11,388,2024-12-02,699.98
4947,29,950,2024-10-14,146.58
4948,35,476,2024-10-22,562.83
4949,22,119,2024-12-02,567.81
4950,36,84,2024-08-01,611.64
4951,16,396,2024-08-27,991.6
4952,31,814,2024-07-05,797.27
4953,3,168,2024-03-16,501.4
4954,18,540,2024-06-11,921.64
4955,21,440,2024-07-17,115.53
4956,25,309,2024-04-15,219.25
4957,17,944,2024-02-04,533.81
4958,33,657,2024-05-31,383.45
4959,22,349,2024-05-26,534.58
4960,32,966,2024-05-19,264.27
4961,21,64,2024-09-19,866.46
4962,47,116,2024-11-17,398.96
4963,4,614,2024-05-24,725.58
4964,46,254,2024-07-07,562.38
4965,36,733,2024-01-10,285.81
4966,3,91,2024-09-06,824.4
4967,14,294,2024-08-13,151.29
4968,49,349,2024-05-12,88.25
4969,19,47,2024-01-18,753.87
4970,47,244,2024-02-27,124.65
4971,2,38,2024-01-24,861.64
4972,21,59,2024-05-08,629.59
4973,31,680,2024-07-02,328.43
4974,49,518,2024-09-21,349.18
4975,8,54,2024-09-26,161.74
4976,11,162,2024-06-30,350.48
4977,37,565,2024-12-04,770.71
4978,41,891,2024-01-10,808.55
4979,28,852,2024-09-14,545.24
4980,35,222,2024-09-26,577.63
4981,35,399,2024-07-07,509.33
4982,47,752,2024-05-13,842.21
4983,37,568,2024-04-11,823.38
4984,28,838,2024-05-28,884.64
4985,32,876,2024-01-15,328.98
4986,40,900,2024-04-03,257.03
4987,11,184,2024-05-15,698.42
4988,15,383,2024-09-14,427.1
4989,32,985,2024-01-08,15.01
4990,4,47,2024-05-08,531.91
4991,35,541,2024-06-04,294.5
4992,12,605,2024-11-08,358.02
4993,22,511,2024-08-19,647.32
4994,18,344,2024-01-21,922.49
4995,14,697,2024-06-04,184.61
4996,44,744,2024-02-11,807.31
4997,49,860,2024-08-22,85.76
4998,48,85,2024-03-21,839.35
4999,47,668,2024-08-21,488.97
5000,18,278,2024-09-01,479.74
5001,36,306,2024-03-11,220.95
5002,32,997,2024-09-28,708.36
5003,26,391,2024-05-22,302.11
5004,23,294,2024-04-28,861.25
5005,50,387,2024-05-21,564.36
5006,50,93,2024-05-13,156.1
5007,28,258,2024-02-25,548.99
5008,46,998,2024-11-23,163.11
5009,33,378,2024-11-19,327.07
5010,47,540,2024-08-04,141.71
5011,24,195,2024-08-25,313.63
5012,13,519,2024-01-01,487.0
5013,32,473,2024-10-18,892.02
5014,42,66,2024-03-16,217.49
5015,42,894,2024-07-27,951.58
5016,46,144,2024-11-12,752.46
5017,13,964,2024-03-12,265.66
5018,26,45,2024-01-18,146.37
5019,22,210,2024-01-01,635.12
5020,27,93,2024-04-19,432.46
5021,16,753,2024-08-31,89.62
5022,31,649,2024-08-05,270.64
5023,30,330,2024-09-11,830.42
5024,2,66,2024-02-08,559.32
5025,36,993,2024-10-11,493.24
5026,13,244,2024-02-01,460.72
5027,35,564,2024-06-15,882.02
5028,26,403,2024-01-31,916.14
5029,3,792,2024-11-02,808.17
5030,44,574,2024-07-27,676.45
5031,40,321,2024-03-27,668.39
5032,5,651,2024-08-25,475.52
5033,38,331,2024-07-26,438.57
5034,38,963,2024-11-25,83.47
5035,45,966,2024-09-16,876.94
5036,7,664,2024-10-02,104.29
5037,49,215,2024-07-18,786.55
5038,23,436,2024-10-03,402.8
5039,45,876,2024-02-18,909.24
5040,27,540,2024-02-10,851.34
5041,19,844,2024-02-02,327.65
5042,1,90,2024-11-23,692.59
5043,4,700,2024-08-13,628.19
5044,36,310,2024-11-24,626.64
5045,44,980,2024-09-17,475.12
5046,21,82,2024-05-03,533.74
5047,36,969,2024-04-19,74.91
5048,49,804,2024-03-12,449.33
5049,7,492,2024-05-21,145.95
5050,36,524,2024-10-28,270.74
5051,5,52,2024-01-20,678.38
5052,45,640,2024-04-04,607.15
5053,24,94,2024-11-05,131.23
5054,32,21,2024-01-27,973.52
5055,43,818,2024-06-14,466.35
5056,44,525,2024-09-29,391.21
5057,21,876,2024-09-17,191.26
5058,1,309,2024-01-02,164.87
5059,44,351,2024-07-22,171.58
5060,24,515,2024-11-24,634.28
5061,27,320,2024-11-25,853.35
5062,22,66,2024-06-11,993.66
5063,32,593,2024-01-26,909.37
5064,31,337,2024-08-29,617.31
5065,26,985,2024-11-09,885.41
5066,40,136,2024-02-04,26.22
5067,9,693,2024-01-23,952.92
5068,25,880,2024-07-31,121.51
5069,1,556,2024-02-28,999.09
5070,42,708,2024-07-26,85.8
5071,7,432,2024-06-20,430.34
5072,7,747,2024-11-16,719.2
5073,2,553,2024-02-05,296.21
5074,16,930,2024-07-19,30.17
5075,40,155,2024-05-27,430.67
5076,19,800,2024-04-13,322.51
5077,5,687,2024-03-21,161.23
5078,5,827,2024-09-15,777.66
5079,38,862,2024-04-17,365.0
5080,21,721,2024-08-11,251.1
5081,33,118,2024-08-22,69.05
5082,47,10,2024-03-01,443.95
5083,49,894,2024-05-14,277.93
5084,45,111,2024-04-26,927.34
5085,23,404,2024-01-09,82.16
5086,18,182,2024-01-11,665.99
5087,32,37,2024-07-05,121.95
5088,9,225,2024-02-29,709.64
5089,15,477,2024-07-07,650.95
5090,37,724,2024-05-29,557.79
5091,49,304,2024-09-13,883.77
5092,33,668,2024-03-19,835.74
5093,42,252,2024-10-24,672.72
5094,19,266,2024-04-02,265.25
5095,33,965,2024-07-18,145.88
5096,2,100,2024-01-08,450.44
5097,16,128,2024-06-15,387.03
5098,3,921,2024-01-25,778.11
5099,30,270,2024-09-03,550.77
5100,15,24,2024-10-23,656.14
5101,28,41,2024-03-14,198.83
5102,16,644,2024-02-14,26.92
5103,30,963,2024-02-29,626.6
5104,20,624,2024-10-08,901.26
5105,27,572,2024-08-21,316.39
5106,31,596,2024-10-14,53.8
5107,2,983,2024-04-20,121.64
5108,28,8,2024-01-30,445.85
5109,24,372,2024-06-08,739.08
5110,9,491,2024-10-23,638.55
5111,2,46,2024-12-06,328.9
5112,35,298,2024-10-01,992.31
5113,30,765,2024-05-09,819.26
5114,39,812,2024-06-07,950.1
5115,2,438,2024-11-23,286.46
5116,49,174,2024-03-27,730.82
5117,37,437,2024-02-01,86.65
5118,45,314,2024-09-20,805.51
5119,15,707,2024-09-12,224.44
5120,45,323,2024-06-29,358.33
5121,16,157,2024-05-12,891.6
5122,31,735,2024-03-15,405.95
5123,14,815,2024-03-08,996.73
5124,49,4,2024-09-03,442.24
5125,40,78,2024-07-10,497.79
5126,46,304,2024-03-02,523.44
5127,37,570,2024-03-09,335.39
5128,40,782,2024-07-28,38.74
5129,4,479,2024-12-10,21.22
5130,30,135,2024-02-04,269.1
5131,46,418,2024-01-24,478.67
5132,14,565,2024-04-14,884.8
5133,24,523,2024-03-21,350.85
5134,19,796,2024-01-02,301.41
5135,48,611,2024-02-07,318.98
5136,49,24,2024-03-17,978.09
5137,48,268,2024-01-11,122.91
5138,1,768,2024-03-13,525.69
5139,16,790,2024-07-01,211.32
5140,13,676,2024-04-20,773.6
5141,39,974,2024-09-19,813.73
5142,23,988,2024-10-27,70.64
5143,36,753,2024-11-08,660.46
5144,26,482,2024-11-12,94.1
5145,32,423,2024-04-07,325.1
5146,12,430,2024-02-08,60.42
5147,23,132,2024-04-13,221.73
5148,28,302,2024-02-19,52.25
5149,18,192,2024-11-22,711.33
5150,50,151,2024-11-02,283.86
5151,35,942,2024-06-20,157.47
5152,38,729,2024-09-16,206.68
5153,27,966,2024-04-05,861.12
5154,3,910,2024-01-31,429.79
5155,1,631,2024-08-14,543.47
5156,6,511,2024-01-01,807.12
5157,6,711,2024-06-17,271.87
5158,26,589,2024-09-08,780.6
5159,7,317,2024-10-31,13.39
5160,41,53,2024-05-20,511.54
5161,31,491,2024-05-07,133.41
5162,17,408,2024-04-25,615.21
5163,40,763,2024-05-14,878.0
5164,19,499,2024-05-10,202.92
5165,24,43,2024-02-24,531.06
5166,32,550,2024-10-07,848.48
5167,4,229,2024-06-21,86.59
5168,11,371,2024-02-09,52.44
5169,1,965,2024-01-09,824.87
5170,1,363,2024-05-19,674.85
5171,42,20,2024-04-20,546.3
5172,7,350,2024-10-22,273.83
5173,48,581,2024-03-21,219.07
5174,7,7,2024-03-28,927.5
5175,18,930,2024-11-12,613.51
5176,8,933,2024-02-04,274.84
5177,11,235,2024-06-29,505.79
5178,43,169,2024-01-04,66.74
5179,6,857,2024-02-25,975.52
5180,11,174,2024-09-20,225.3
5181,19,276,2024-08-16,433.29
5182,21,284,2024-08-16,368.58
5183,5,319,2024-11-25,896.2
5184,28,275,2024-06-25,637.17
5185,18,232,2024-05-13,309.59
5186,34,224,2024-10-25,780.64
5187,39,639,2024-08-24,331.37
5188,10,552,2024-08-13,49.3
5189,4,431,2024-11-17,533.94
5190,2,895,2024-03-07,989.07
5191,3,630,2024-02-16,292.52
5192,50,242,2024-02-03,750.62
5193,34,995,2024-07-18,99.64
5194,16,893,2024-07-22,887.43
5195,43,615,2024-04-09,629.59
5196,35,816,2024-01-30,892.94
5197,39,836,2024-08-21,322.61
5198,6,86,2024-03-12,629.32
5199,35,134,2024-07-07,243.38
5200,20,912,2024-11-02,604.99
5201,26,476,2024-11-13,649.76
5202,49,947,2024-07-19,874.64
5203,34,290,2024-03-19,581.37
5204,38,210,2024-03-17,411.71
5205,23,817,2024-06-26,346.14
5206,50,557,2024-05-22,326.41
5207,8,738,2024-06-07,609.63
5208,25,606,2024-01-16,751.13
5209,19,462,2024-08-15,620.81
5210,32,900,2024-03-11,892.34
5211,47,493,2024-09-08,698.0
5212,41,277,2024-02-15,395.32
5213,45,14,2024-06-12,412.72
5214,17,334,2024-03-14,393.04
5215,6,510,2024-05-02,601.15
5216,26,864,2024-03-11,567.96
5217,15,17,2024-03-11,390.45
5218,49,829,2024-06-30,456.29
5219,45,280,2024-10-13,863.03
5220,38,10,2024-11-15,162.64
5221,40,177,2024-07-12,935.14
5222,7,109,2024-05-01,989.69
5223,39,28,2024-10-05,826.92
5224,14,786,2024-01-06,728.8
5225,42,374,2024-05-08,612.08
5226,7,936,2024-06-28,676.38
5227,36,309,2024-09-08,838.92
5228,20,239,2024-04-23,875.3
5229,26,874,2024-12-01,428.63
5230,12,41,2024-03-08,656.91
5231,22,243,2024-05-30,656.62
5232,50,464,2024-12-11,459.97
5233,41,858,2024-08-30,454.81
5234,14,869,2024-03-21,515.36
5235,39,604,2024-07-15,115.77
5236,13,831,2024-01-20,332.87
5237,30,752,2024-11-25,547.07
5238,5,192,2024-06-28,918.38
5239,1,383,2024-02-21,826.32
5240,26,356,2024-03-24,773.45
5241,5,518,2024-04-18,67.98
5242,34,649,2024-07-27,362.42
5243,42,854,2024-04-30,988.05
5244,2,339,2024-05-16,353.61
5245,50,351,2024-03-28,667.61
5246,15,475,2024-03-29,165.29
5247,8,389,2024-06-11,774.11
5248,9,979,2024-02-06,14.8
5249,17,580,2024-04-25,622.98
5250,13,937,2024-04-26,830.26
5251,17,770,2024-02-22,907.24
5252,6,678,2024-05-07,732.85
5253,20,418,2024-10-02,20.26
5254,7,816,2024-11-05,962.77
5255,5,172,2024-10-10,164.12
5256,20,122,2024-01-13,695.02
5257,22,370,2024-07-02,229.93
5258,20,702,2024-03-20,99.21
5259,4,60,2024-05-25,754.29
5260,41,879,2024-04-14,622.94
5261,17,69,2024-01-16,759.52
5262,18,960,2024-09-22,853.99
5263,29,328,2024-07-07,498.13
5264,31,454,2024-10-08,341.51
5265,31,549,2024-07-07,486.84
5266,16,676,2024-01-09,685.91
5267,42,360,2024-05-25,596.93
5268,23,922,2024-07-25,249.35
5269,34,597,2024-09-04,163.17
5270,20,517,2024-07-24,934.91
5271,50,939,2024-08-07,540.99
5272,41,617,2024-01-10,749.57
5273,28,707,2024-01-08,364.61
5274,27,980,2024-04-18,817.68
5275,26,591,2024-09-26,463.6
5276,36,817,2024-04-26,302.77
5277,50,456,2024-01-15,196.6
5278,30,334,2024-01-29,313.57
5279,4,177,2024-11-11,829.61
5280,18,656,2024-10-17,786.85
5281,44,726,2024-07-23,147.95
5282,34,519,2024-11-13,567.27
5283,6,728,2024-03-22,899.43
5284,22,734,2024-05-27,475.11
5285,5,650,2024-03-23,553.12
5286,38,765,2024-04-13,181.51
5287,37,879,2024-08-23,794.09
5288,18,45,2024-04-18,714.7
5289,39,271,2024-09-17,313.61
5290,35,614,2024-06-25,798.15
5291,45,622,2024-06-14,902.19
5292,37,650,2024-09-11,462.68
5293,39,932,2024-07-26,333.18
5294,36,877,2024-10-02,257.14
5295,17,896,2024-10-25,221.19
5296,29,426,2024-04-15,148.38
5297,50,645,2024-11-05,839.38
5298,27,111,2024-08-26,825.63
5299,23,124,2024-05-29,867.11
5300,19,875,2024-11-25,850.53
5301,43,638,2024-05-23,69.42
5302,42,40,2024-04-30,782.33
5303,39,628,2024-07-08,40.15
5304,25,746,2024-06-16,678.68
5305,31,269,2024-09-04,896.78
5306,38,515,2024-09-13,969.54
5307,35,356,2024-02-12,458.78
5308,13,533,2024-08-01,773.11
5309,15,237,2024-05-09,84.87
5310,31,435,2024-02-03,670.75
5311,35,225,2024-05-10,28.43
5312,7,505,2024-08-03,340.29
5313,23,399,2024-11-12,223.66
5314,27,37,2024-03-13,51.52
5315,15,645,2024-05-01,254.9
5316,27,239,2024-04-11,480.61
5317,24,668,2024-08-16,330.62
5318,17,161,2024-01-08,85.93
5319,4,186,2024-06-03,731.14
5320,42,757,2024-11-07,776.34
5321,13,878,2024-11-07,223.9
5322,22,922,2024-08-09,978.97
5323,17,421,2024-02-10,960.24
5324,7,48,2024-07-18,327.29
5325,22,389,2024-06-23,976.71
5326,15,562,2024-05-08,820.67
5327,24,191,2024-12-01,32.8
5328,7,389,2024-07-20,825.57
5329,10,819,2024-05-15,887.5
5330,43,79,2024-06-16,315.5
5331,8,596,2024-08-27,618.55
5332,6,910,2024-08-18,972.96
5333,48,25,2024-06-02,218.66
5334,43,315,2024-06-02,667.67
5335,42,513,2024-03-08,611.49
5336,41,947,2024-10-10,372.0
5337,47,965,2024-09-20,289.59
5338,46,642,2024-09-20,847.34
5339,39,226,2024-04-01,891.97
5340,35,286,2024-10-25,962.82
5341,15,930,2024-02-26,890.42
5342,40,317,2024-11-22,747.39
5343,15,421,2024-04-22,903.82
5344,29,769,2024-11-13,628.55
5345,6,93,2024-09-25,624.19
5346,39,880,2024-08-21,361.83
5347,33,438,2024-06-16,219.64
5348,11,558,2024-04-28,818.25
5349,29,825,2024-11-24,714.14
5350,8,940,2024-07-18,245.42
5351,1,324,2024-04-08,264.16
5352,34,569,2024-05-25,466.28
5353,48,549,2024-04-08,78.37
5354,8,111,2024-10-13,774.14
5355,36,976,2024-02-22,509.7
5356,38,540,2024-03-07,63.66
5357,7,11,2024-09-12,890.7
5358,23,286,2024-01-22,163.94
5359,41,219,2024-01-13,888.51
5360,44,353,2024-07-25,982.89
5361,45,516,2024-04-01,209.56
5362,21,352,2024-09-09,459.32
5363,41,460,2024-11-28,858.66
5364,1,539,2024-02-29,352.51
5365,47,973,2024-11-04,948.48
5366,21,330,2024-07-07,784.46
5367,43,105,2024-07-25,55.49
5368,4,764,2024-06-21,225.13
5369,10,768,2024-03-03,529.8
5370,27,638,2024-09-23,13.21
5371,16,814,2024-12-05,778.09
5372,3,965,2024-02-09,757.96
5373,4,410,2024-07-28,469.95
5374,34,81,2024-03-21,667.51
5375,7,420,2024-01-12,904.1
5376,16,553,2024-02-19,354.81
5377,5,21,2024-03-26,673.97
5378,8,873,2024-07-01,712.52
5379,16,242,2024-05-10,556.21
5380,20,502,2024-10-23,137.59
5381,12,377,2024-08-21,566.2
5382,4,416,2024-07-25,938.0
5383,45,796,2024-03-23,345.16
5384,26,349,2024-09-27,490.48
5385,4,253,2024-07-25,849.9
5386,50,952,2024-01-05,380.31
5387,7,137,2024-05-14,416.13
5388,34,438,2024-11-26,536.58
5389,40,398,2024-12-09,747.79
5390,31,56,2024-09-25,537.29
5391,13,23,2024-08-06,610.04
5392,27,382,2024-02-11,397.8
5393,12,767,2024-08-17,480.92
5394,23,718,2024-05-17,492.01
5395,24,33,2024-11-04,294.89
5396,39,224,2024-11-20,431.89
5397,6,395,2024-09-17,722.77
5398,43,621,2024-03-19,580.16
5399,38,601,2024-09-18,283.25
5400,32,646,2024-08-07,312.39
5401,27,29,2024-02-29,520.3
5402,49,70,2024-09-25,442.09
5403,46,196,2024-09-04,112.04
5404,40,270,2024-09-29,607.03
5405,42,428,2024-05-18,810.34
5406,39,406,2024-03-10,337.33
5407,49,91,2024-04-28,390.83
5408,37,538,2024-04-02,91.88
5409,33,969,2024-04-05,931.8
5410,24,314,2024-09-19,251.39
5411,35,60,2024-08-16,199.66
5412,6,768,2024-06-20,610.77
5413,16,566,2024-01-24,808.72
5414,30,689,2024-11-18,578.4
5415,45,838,2024-12-02,756.63
5416,16,846,2024-09-02,186.45
5417,47,541,2024-03-12,304.15
5418,38,485,2024-06-23,901.81
5419,26,97,2024-02-02,682.77
5420,22,424,2024-05-26,781.14
5421,19,49,2024-11-29,610.39
5422,34,381,2024-05-27,954.6
5423,4,186,2024-11-15,513.38
5424,46,265,2024-07-21,295.33
5425,27,436,2024-09-16,793.82
5426,45,954,2024-09-09,116.6
5427,40,558,2024-12-06,716.82
5428,46,731,2024-01-22,152.67
5429,19,783,2024-07-24,304.24
5430,42,145,2024-01-30,129.01
5431,19,512,2024-06-05,112.28
5432,19,456,2024-04-07,397.85
5433,41,304,2024-09-27,462.42
5434,28,824,2024-12-10,218.31
5435,47,865,2024-08-23,194.03
5436,47,644,2024-09-19,810.06
5437,42,959,2024-05-13,818.66
5438,7,516,2024-09-03,595.43
5439,24,26,2024-08-24,289.32
5440,9,49,2024-06-13,864.07
5441,50,149,2024-01-06,886.11
5442,35,848,2024-02-01,813.28
5443,8,127,2024-04-10,794.03
5444,14,292,2024-02-11,467.69
5445,10,343,2024-05-26,346.91
5446,38,215,2024-06-07,373.23
5447,29,201,2024-03-26,761.78
5448,29,154,2024-06-09,709.52
5449,10,939,2024-09-03,732.28
5450,19,51,2024-02-16,260.7
5451,35,679,2024-06-27,48.81
5452,21,886,2024-10-01,711.75
5453,19,818,2024-09-04,46.43
5454,29,291,2024-01-23,53.0
5455,7,281,2024-04-16,375.05
5456,22,807,2024-03-27,587.66
5457,35,292,2024-03-08,182.04
5458,43,60,2024-11-29,563.4
5459,34,99,2024-10-22,93.57
5460,1,801,2024-08-28,474.99
5461,28,285,2024-07-08,324.09
5462,39,808,2024-09-23,619.41
5463,25,18,2024-06-23,430.43
5464,32,125,2024-02-03,89.24
5465,5,381,2024-08-26,763.01
5466,21,83,2024-05-03,490.42
5467,36,680,2024-08-22,91.72
5468,48,97,2024-03-02,550.23
5469,19,594,2024-04-19,19.74
5470,10,369,2024-06-01,231.11
5471,25,5,2024-09-04,156.86
5472,11,733,2024-01-28,495.65
5473,9,507,2024-01-20,588.98
5474,47,676,2024-01-17,876.19
5475,35,789,2024-03-29,646.98
5476,39,686,2024-11-08,612.51
5477,11,776,2024-07-29,977.1
5478,18,170,2024-04-04,625.31
5479,22,649,2024-10-02,877.87
5480,14,103,2024-02-20,768.85
5481,10,924,2024-03-16,738.19
5482,13,2,2024-06-25,265.88
5483,33,522,2024-04-04,714.47
5484,41,597,2024-07-02,629.75
5485,24,37,2024-08-12,678.97
5486,32,363,2024-06-08,331.13
5487,24,536,2024-08-04,246.24
5488,9,678,2024-05-07,424.62
5489,36,540,2024-09-03,33.31
5490,25,600,2024-09-13,543.37
5491,21,759,2024-11-01,914.43
5492,1,245,2024-11-10,347.25
5493,50,207,2024-09-22,84.26
5494,34,331,2024-04-16,725.11
5495,9,984,2024-01-19,586.13
5496,28,202,2024-08-31,945.53
5497,10,264,2024-05-21,135.08
5498,41,500,2024-05-03,191.39
5499,13,706,2024-10-01,689.13
5500,9,736,2024-10-07,34.9
5501,44,682,2024-08-06,787.69
5502,34,761,2024-08-02,750.39
5503,16,36,2024-08-03,362.47
5504,26,70,2024-02-24,163.88
5505,12,370,2024-07-26,867.36
5506,50,957,2024-03-10,46.58
5507,14,981,2024-03-28,600.9
5508,30,267,2024-06-21,703.97
5509,25,906,2024-02-04,991.96
5510,23,17,2024-02-10,889.79
5511,34,263,2024-11-10,430.33
5512,35,272,2024-11-12,118.62
5513,13,488,2024-05-17,393.67
5514,23,983,2024-01-29,69.56
5515,10,670,2024-07-27,478.68
5516,47,695,2024-05-31,325.38
5517,25,674,2024-01-09,24.12
5518,31,840,2024-01-07,224.31
5519,42,657,2024-10-19,672.82
5520,40,111,2024-12-13,421.72
5521,46,988,2024-06-16,695.03
5522,4,338,2024-04-20,187.22
5523,50,303,2024-11-05,802.29
5524,4,874,2024-06-25,38.15
5525,14,95,2024-06-30,114.57
5526,23,18,2024-11-17,593.33
5527,39,173,2024-01-11,676.64
5528,4,356,2024-04-14,57.18
5529,39,519,2024-09-25,947.61
5530,20,452,2024-01-21,694.61
5531,34,356,2024-08-27,570.99
5532,31,204,2024-08-20,534.11
5533,1,306,2024-02-22,837.28
5534,20,180,2024-10-13,433.05
5535,24,509,2024-12-12,803.1
5536,33,780,2024-07-27,228.13
5537,28,642,2024-05-25,697.54
5538,19,375,2024-06-30,40.78
5539,29,935,2024-07-23,653.36
5540,21,97,2024-04-03,782.68
5541,4,14,2024-09-26,932.37
5542,44,515,2024-08-01,533.18
5543,30,264,2024-10-02,733.85
5544,48,405,2024-08-23,650.25
5545,33,299,2024-02-20,321.73
5546,6,148,2024-06-07,653.76
5547,49,920,2024-06-14,242.42
5548,12,278,2024-10-27,694.7
5549,38,595,2024-05-09,770.23
5550,47,827,2024-09-22,236.05
5551,2,15,2024-09-29,774.24
5552,20,169,2024-04-18,865.39
5553,12,423,2024-01-10,710.98
5554,47,91,2024-10-12,479.52
5555,24,198,2024-03-30,650.43
5556,19,627,2024-10-22,882.45
5557,42,158,2024-08-12,260.51
5558,2,962,2024-01-01,222.09
5559,5,131,2024-06-19,188.28
5560,32,794,2024-09-21,387.1
5561,32,218,2024-06-12,671.6
5562,4,220,2024-08-05,556.35
5563,21,647,2024-03-17,500.88
5564,31,280,2024-03-08,479.17
5565,3,797,2024-09-14,469.12
5566,35,573,2024-07-05,159.54
5567,28,491,2024-12-09,40.96
5568,34,306,2024-11-06,123.85
5569,23,525,2024-06-28,451.16
5570,19,294,2024-09-09,204.79
5571,19,428,2024-04-20,904.56
5572,34,158,2024-08-27,950.74
5573,46,338,2024-08-20,905.07
5574,41,461,2024-09-21,452.31
5575,22,890,2024-11-08,61.81
5576,17,401,2024-03-17,125.35
5577,36,674,2024-12-01,364.81
5578,27,334,2024-07-27,694.09
5579,22,784,2024-02-13,239.8
5580,26,75,2024-10-19,579.26
5581,9,161,2024-03-27,737.72
5582,45,772,2024-07-16,633.79
5583,27,722,2024-08-26,346.78
5584,49,99,2024-10-21,565.04
5585,5,862,2024-10-17,496.73
5586,1,933,2024-07-18,868.91
5587,30,411,2024-09-05,449.05
5588,42,964,2024-03-01,456.7
5589,45,994,2024-01-28,303.31
5590,28,364,2024-12-04,386.83
5591,2,412,2024-09-30,805.51
5592,42,647,2024-08-27,803.26
5593,18,694,2024-03-25,104.32
5594,25,517,2024-05-06,26.29
5595,9,499,2024-07-07,609.42
5596,42,515,2024-07-03,920.75
5597,26,427,2024-12-08,685.07
5598,50,164,2024-03-05,701.23
5599,23,426,2024-04-18,741.33
5600,42,423,2024-12-07,803.91
5601,20,351,2024-08-08,577.81
5602,32,727,2024-04-26,755.89
5603,36,518,2024-01-30,890.99
5604,6,919,2024-10-09,431.59
5605,38,678,2024-09-04,977.68
5606,50,777,2024-07-30,727.48
5607,16,276,2024-11-18,501.5
5608,13,174,2024-10-07,672.4
5609,36,340,2024-03-26,849.93
5610,43,738,2024-11-28,480.93
5611,17,15,2024-03-18,113.35
5612,47,384,2024-05-31,360.46
5613,12,986,2024-11-19,396.83
5614,12,367,2024-05-12,131.05
5615,46,447,2024-10-11,203.13
5616,35,623,2024-02-26,144.1
5617,48,141,2024-09-01,104.21
5618,26,597,2024-11-05,636.39
5619,1,310,2024-11-10,39.47
5620,48,209,2024-06-14,587.02
5621,19,163,2024-06-01,196.3
5622,42,536,2024-01-01,905.14
5623,44,330,2024-05-06,971.74
5624,27,391,2024-05-21,739.29
5625,8,706,2024-07-10,561.4
5626,14,178,2024-04-18,698.46
5627,18,476,2024-05-01,466.75
5628,26,467,2024-04-19,137.9
5629,25,226,2024-03-13,441.3
5630,49,886,2024-07-25,396.28
5631,6,658,2024-10-17,324.89
5632,40,436,2024-02-17,769.89
5633,30,218,2024-02-14,520.78
5634,46,937,2024-06-08,136.35
5635,36,963,2024-02-18,485.85
5636,30,870,2024-05-31,942.85
5637,32,120,2024-10-14,311.28
5638,13,683,2024-11-08,489.35
5639,11,292,2024-06-20,343.59
5640,5,482,2024-10-25,948.94
5641,1,72,2024-08-13,308.92
5642,10,644,2024-11-09,510.79
5643,15,851,2024-02-14,749.61
5644,46,298,2024-08-19,674.38
5645,8,972,2024-09-03,307.3
5646,35,338,2024-06-20,149.91
5647,41,36,2024-04-14,748.17
5648,48,36,2024-12-07,210.32
5649,37,829,2024-09-18,54.1
5650,25,93,2024-01-30,304.46
5651,19,346,2024-08-02,773.39
5652,27,37,2024-06-04,917.68
5653,18,200,2024-11-30,480.87
5654,10,225,2024-09-07,691.3
5655,46,333,2024-03-07,439.67
5656,11,877,2024-09-23,693.98
5657,35,955,2024-06-11,104.37
5658,43,835,2024-10-17,766.26
5659,39,389,2024-12-08,459.26
5660,9,781,2024-02-04,580.06
5661,34,37,2024-10-15,242.0
5662,49,852,2024-05-21,781.97
5663,29,391,2024-06-21,12.96
5664,13,393,2024-02-20,255.75
5665,17,94,2024-04-20,288.12
5666,31,528,2024-06-06,926.7
5667,47,36,2024-02-09,978.37
5668,16,968,2024-02-18,337.74
5669,24,560,2024-08-20,720.43
5670,36,918,2024-10-08,18.06
5671,45,130,2024-11-26,620.36
5672,34,950,2024-05-17,309.6
5673,5,668,2024-05-17,749.12
5674,46,100,2024-08-06,316.82
5675,27,66,2024-09-16,953.13
5676,31,730,2024-06-09,994.93
5677,25,604,2024-08-14,581.68
5678,50,311,2024-12-12,443.28
5679,8,663,2024-04-09,581.81
5680,40,755,2024-03-15,28.9
5681,18,832,2024-02-07,788.48
5682,19,195,2024-09-03,420.52
5683,19,203,2024-06-21,801.79
5684,26,851,2024-09-25,113.36
5685,47,890,2024-06-07,261.4
5686,7,211,2024-05-13,302.52
5687,39,640,2024-04-30,309.2
5688,18,866,2024-07-26,125.65
5689,22,763,2024-07-24,658.71
5690,24,436,2024-10-17,374.91
5691,21,278,2024-08-05,91.54
5692,28,394,2024-10-16,296.23
5693,40,429,2024-02-23,770.21
5694,31,678,2024-11-08,952.38
